Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,13/02/94,Lazio,Cagliari,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Milan,Cremonese,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Parma,Sampdoria,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Piacenza,Inter,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,13/02/94,Udinese,Napoli,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Cagliari,Piacenza,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Cremonese,Roma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Foggia,Parma,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Inter,Napoli,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Lazio,Milan,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Lecce,Udinese,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Reggiana,Genoa,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Sampdoria,Atalanta,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,20/02/94,Torino,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,27/02/94,Atalanta,Juventus,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
